S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE,code
300196.SZ,长海股份,20110329,,300196
300197.SZ,节能铁汉,20110329,,300197
300198.SZ,纳川股份,20110407,,300198
300199.SZ,翰宇药业,20110407,,300199
300200.SZ,高盟新材,20110407,,300200
300201.SZ,*ST 海伦,20110407,,300201
300202.SZ,聚 龙 退,20110415,20220704.0,300202
300203.SZ,聚光科技,20110415,,300203
300204.SZ,舒 泰 神,20110415,,300204
300205.SZ,天喻信息,20110421,,300205
300206.SZ,理邦仪器,20110421,,300206
300207.SZ,欣 旺 达,20110421,,300207
300208.SZ,青岛中程,20110426,,300208
300209.SZ,有 棵 树,20110426,,300209
300210.SZ,森远股份,20110426,,300210
300211.SZ,亿通科技,20110505,,300211
300212.SZ,易 华 录,20110505,,300212
300213.SZ,佳讯飞鸿,20110505,,300213
300214.SZ,日科化学,20110511,,300214
300215.SZ,电 科 院,20110511,,300215
300216.SZ,千 山 退,20110511,20200916.0,300216
300217.SZ,东方电热,20110518,,300217
300218.SZ,安利股份,20110518,,300218
300219.SZ,鸿利智汇,20110518,,300219
300220.SZ,金运激光,20110525,,300220
300221.SZ,银禧科技,20110525,,300221
300222.SZ,科大智能,20110525,,300222
300223.SZ,北京君正,20110531,,300223
300224.SZ,正海磁材,20110531,,300224
300225.SZ,金 力 泰,20110531,,300225
300226.SZ,上海钢联,20110608,,300226
300227.SZ,光 韵 达,20110608,,300227
300228.SZ,富瑞特装,20110608,,300228
300229.SZ,拓 尔 思,20110615,,300229
300230.SZ,永利股份,20110615,,300230
300231.SZ,银信科技,20110615,,300231
300232.SZ,洲明科技,20110622,,300232
300233.SZ,金城医药,20110622,,300233
300234.SZ,开尔新材,20110622,,300234
300235.SZ,方直科技,20110629,,300235
300236.SZ,上海新阳,20110629,,300236
300237.SZ,美晨生态,20110629,,300237
300238.SZ,冠昊生物,20110706,,300238
300239.SZ,东宝生物,20110706,,300239
300240.SZ,飞 力 达,20110706,,300240
300241.SZ,瑞丰光电,20110712,,300241
300242.SZ,佳云科技,20110712,,300242
300243.SZ,瑞丰高材,20110712,,300243
300244.SZ,迪安诊断,20110719,,300244
300245.SZ,天玑科技,20110719,,300245
300246.SZ,宝 莱 特,20110719,,300246
300247.SZ,融捷健康,20110729,,300247
300248.SZ,新 开 普,20110729,,300248
300249.SZ,依 米 康,20110803,,300249
300250.SZ,初灵信息,20110803,,300250
300251.SZ,光线传媒,20110803,,300251
300252.SZ,金 信 诺,20110818,,300252
300253.SZ,卫宁健康,20110818,,300253
300254.SZ,仟源医药,20110819,,300254
300255.SZ,常山药业,20110819,,300255
300256.SZ,*ST 星星,20110819,,300256
300257.SZ,开山股份,20110819,,300257
300258.SZ,精锻科技,20110826,,300258
300259.SZ,新天科技,20110831,,300259
300260.SZ,新莱应材,20110906,,300260
300261.SZ,雅本化学,20110906,,300261
300262.SZ,巴安水务,20110916,,300262
300263.SZ,隆华科技,20110916,,300263
300264.SZ,佳创视讯,20110916,,300264
300265.SZ,通光线缆,20110916,,300265
300266.SZ,兴源环境,20110927,,300266
300267.SZ,尔康制药,20110927,,300267
300268.SZ,佳沃食品,20110927,,300268
300269.SZ,ST 联 建,20111012,,300269
300270.SZ,中威电子,20111012,,300270
300271.SZ,华宇软件,20111026,,300271
300272.SZ,开能健康,20111102,,300272
300273.SZ,*ST 和佳,20111026,,300273
300274.SZ,阳光电源,20111102,,300274
300275.SZ,梅 安 森,20111102,,300275
300276.SZ,三丰智能,20111115,,300276
300277.SZ,海 联 讯,20111123,,300277
300278.SZ,华 昌 达,20111216,,300278
300279.SZ,和晶科技,20111229,,300279
300280.SZ,紫天科技,20111229,,300280
300281.SZ,金明精机,20111229,,300281
300282.SZ,ST 三 盛,20111229,,300282
300283.SZ,温州宏丰,20120110,,300283
300284.SZ,苏 交 科,20120110,,300284
300285.SZ,国瓷材料,20120113,,300285
300286.SZ,安 科 瑞,20120113,,300286
300287.SZ,飞 利 信,20120201,,300287
300288.SZ,朗玛信息,20120216,,300288
300289.SZ,利 德 曼,20120216,,300289
300290.SZ,荣科科技,20120216,,300290
300291.SZ,百纳千成,20120209,,300291
300292.SZ,吴通控股,20120229,,300292
300293.SZ,蓝英装备,20120308,,300293
300294.SZ,博雅生物,20120308,,300294
300295.SZ,三六五网,20120315,,300295
300296.SZ,利 亚 德,20120315,,300296
300297.SZ,*ST 蓝盾,20120315,,300297
300298.SZ,三诺生物,20120319,,300298
300299.SZ,富春股份,20120319,,300299
300300.SZ,海峡创新,20120319,,300300
300301.SZ,*ST 长方,20120321,,300301
300302.SZ,同有科技,20120321,,300302
300303.SZ,聚飞光电,20120319,,300303
300304.SZ,云意电气,20120321,,300304
300305.SZ,裕兴股份,20120329,,300305
300306.SZ,远方信息,20120329,,300306
300307.SZ,慈星股份,20120329,,300307
300308.SZ,中际旭创,20120410,,300308
300309.SZ,*ST 吉艾,20120410,,300309
300310.SZ,宜通世纪,20120425,,300310
300311.SZ,任 子 行,20120425,,300311
300312.SZ,邦 讯 退,20120508,20220704.0,300312
300313.SZ,ST 天 山,20120425,,300313
300314.SZ,戴维医疗,20120508,,300314
300315.SZ,掌趣科技,20120511,,300315
300316.SZ,晶盛机电,20120511,,300316
300317.SZ,珈伟新能,20120511,,300317
300318.SZ,博晖创新,20120523,,300318
300319.SZ,麦捷科技,20120523,,300319
300320.SZ,海达股份,20120601,,300320
300321.SZ,同大股份,20120523,,300321
300322.SZ,硕 贝 德,20120608,,300322
300323.SZ,华灿光电,20120601,,300323
300324.SZ,旋极信息,20120608,,300324
300325.SZ,德 威 退,20120601,20220628.0,300325
300326.SZ,凯 利 泰,20120613,,300326
300327.SZ,中颖电子,20120613,,300327
300328.SZ,宜安科技,20120619,,300328
300329.SZ,海伦钢琴,20120619,,300329
300330.SZ,*ST 计通,20120619,,300330
300331.SZ,苏大维格,20120628,,300331
300332.SZ,天壕环境,20120628,,300332
300333.SZ,兆日科技,20120628,,300333
300334.SZ,津膜科技,20120705,,300334
300335.SZ,迪森股份,20120710,,300335
300336.SZ,*ST 新文,20120710,,300336
300337.SZ,银邦股份,20120718,,300337
300338.SZ,ST 开 元,20120726,,300338
300339.SZ,润和软件,20120718,,300339
300340.SZ,科恒股份,20120726,,300340
300341.SZ,麦克奥迪,20120726,,300341
300342.SZ,天银机电,20120726,,300342
300343.SZ,联创股份,20120801,,300343
300344.SZ,立方数科,20120801,,300344
300345.SZ,华民股份,20120801,,300345
300346.SZ,南大光电,20120807,,300346
300347.SZ,泰格医药,20120817,,300347
300348.SZ,长亮科技,20120817,,300348
300349.SZ,金卡智能,20120817,,300349
300350.SZ,华 鹏 飞,20120821,,300350
300351.SZ,永贵电器,20120920,,300351
300352.SZ,北 信 源,20120912,,300352
300353.SZ,东土科技,20120927,,300353
300354.SZ,东华测试,20120920,,300354
300355.SZ,蒙草生态,20120927,,300355
300356.SZ,*ST 光一,20121009,,300356
300357.SZ,我武生物,20140121,,300357
300358.SZ,楚天科技,20140121,,300358
300359.SZ,全通教育,20140121,,300359
300360.SZ,炬华科技,20140121,,300360
300362.SZ,天 翔 退,20140121,20210830.0,300362
300363.SZ,博腾股份,20140129,,300363
300364.SZ,中文在线,20150121,,300364
300365.SZ,恒华科技,20140123,,300365
300366.SZ,创意信息,20140127,,300366
300367.SZ,网 力 退,20140129,20220630.0,300367
300368.SZ,汇金股份,20140123,,300368
300369.SZ,绿盟科技,20140129,,300369
300370.SZ,*ST 安控,20140123,,300370
300371.SZ,汇中股份,20140123,,300371
300372.SZ,欣 泰 退,20140127,20170828.0,300372
300373.SZ,扬杰科技,20140123,,300373
300374.SZ,中铁装配,20150319,,300374
300375.SZ,鹏翎股份,20140127,,300375
300376.SZ,易 事 特,20140127,,300376
300377.SZ,赢 时 胜,20140127,,300377
300378.SZ,鼎捷软件,20140127,,300378
300379.SZ,东 方 通,20140128,,300379
300380.SZ,安硕信息,20140128,,300380
300381.SZ,溢 多 利,20140128,,300381
300382.SZ,斯 莱 克,20140129,,300382
300383.SZ,光环新网,20140129,,300383
300384.SZ,三联虹普,20140801,,300384
300385.SZ,雪浪环境,20140626,,300385
300386.SZ,飞天诚信,20140626,,300386
300387.SZ,富邦股份,20140702,,300387
300388.SZ,节能国祯,20140801,,300388
300389.SZ,艾 比 森,20140801,,300389
300390.SZ,天华超净,20140731,,300390
300391.SZ,康跃科技,20140801,,300391
300392.SZ,*ST 腾信,20140910,,300392
300393.SZ,中来股份,20140912,,300393
300394.SZ,天孚通信,20150217,,300394
300395.SZ,菲 利 华,20140910,,300395
300396.SZ,迪瑞医疗,20140910,,300396
300397.SZ,天和防务,20140910,,300397
300398.SZ,飞凯材料,20141009,,300398
300399.SZ,天利科技,20141009,,300399
300400.SZ,劲拓股份,20141010,,300400
300401.SZ,花园生物,20141009,,300401
300402.SZ,宝色股份,20141010,,300402
300403.SZ,汉宇集团,20141030,,300403
300404.SZ,博济医药,20150424,,300404
300405.SZ,科隆股份,20141030,,300405
300406.SZ,九强生物,20141030,,300406
300407.SZ,凯发电气,20141203,,300407
300408.SZ,三环集团,20141203,,300408
300409.SZ,道氏技术,20141203,,300409
300410.SZ,正业科技,20141231,,300410
300411.SZ,金盾股份,20141231,,300411
300412.SZ,迦南科技,20141231,,300412
300413.SZ,芒果超媒,20150121,,300413
300414.SZ,中光防雷,20150513,,300414
300415.SZ,伊 之 密,20150123,,300415
300416.SZ,苏试试验,20150122,,300416
300417.SZ,南华仪器,20150123,,300417
300418.SZ,昆仑万维,20150121,,300418
300419.SZ,浩丰科技,20150122,,300419
300420.SZ,五洋停车,20150217,,300420
300421.SZ,力星股份,20150217,,300421
300422.SZ,博 世 科,20150217,,300422
300423.SZ,昇辉科技,20150217,,300423
300424.SZ,航新科技,20150422,,300424
300425.SZ,中建环能,20150216,,300425
300426.SZ,唐德影视,20150217,,300426
300427.SZ,红相股份,20150217,,300427
300428.SZ,立中集团,20150319,,300428
300429.SZ,强力新材,20150324,,300429
300430.SZ,诚 益 通,20150319,,300430
300431.SZ,暴 风 退,20150324,20201110.0,300431
300432.SZ,富临精工,20150319,,300432
300433.SZ,蓝思科技,20150318,,300433
300434.SZ,金石亚药,20150424,,300434
300435.SZ,中泰股份,20150326,,300435
300436.SZ,广 生 堂,20150422,,300436
300437.SZ,清 水 源,20150423,,300437
300438.SZ,鹏辉能源,20150424,,300438
300439.SZ,美康生物,20150422,,300439
300440.SZ,运达科技,20150423,,300440
300441.SZ,鲍斯股份,20150423,,300441
300442.SZ,润泽科技,20150424,,300442
300443.SZ,金雷股份,20150422,,300443
300444.SZ,双杰电气,20150423,,300444
300445.SZ,康 斯 特,20150424,,300445
300446.SZ,乐凯新材,20150423,,300446
300447.SZ,全信股份,20150422,,300447
300448.SZ,浩云科技,20150424,,300448
300449.SZ,汉邦高科,20150422,,300449
300450.SZ,先导智能,20150518,,300450
300451.SZ,创业慧康,20150514,,300451
300452.SZ,山河药辅,20150515,,300452
300453.SZ,三鑫医疗,20150515,,300453
300454.SZ,深 信 服,20180516,,300454
300455.SZ,康拓红外,20150515,,300455
300456.SZ,赛微电子,20150514,,300456
300457.SZ,赢合科技,20150514,,300457
300458.SZ,全志科技,20150515,,300458
300459.SZ,汤 姆 猫,20150515,,300459
300460.SZ,惠伦晶体,20150515,,300460
300461.SZ,田中精机,20150519,,300461
300462.SZ,华铭智能,20150527,,300462
300463.SZ,迈克生物,20150528,,300463
300464.SZ,星徽股份,20150610,,300464
300465.SZ,高 伟 达,20150528,,300465
300466.SZ,赛摩智能,20150528,,300466
300467.SZ,迅游科技,20150527,,300467
300468.SZ,四方精创,20150527,,300468
300469.SZ,信息发展,20150611,,300469
300470.SZ,中密控股,20150612,,300470
300471.SZ,厚普股份,20150611,,300471
300472.SZ,新元科技,20150611,,300472
300473.SZ,德尔股份,20150612,,300473
300474.SZ,景 嘉 微,20160331,,300474
300475.SZ,香农芯创,20150610,,300475
300476.SZ,胜宏科技,20150611,,300476
300477.SZ,合纵科技,20150610,,300477
300478.SZ,杭州高新,20150610,,300478
300479.SZ,神思电子,20150612,,300479
300480.SZ,光力科技,20150702,,300480
300481.SZ,濮阳惠成,20150630,,300481
300482.SZ,万孚生物,20150630,,300482
300483.SZ,首华燃气,20150630,,300483
300484.SZ,蓝海华腾,20160322,,300484
300485.SZ,赛升药业,20150626,,300485
300486.SZ,东杰智能,20150630,,300486
300487.SZ,蓝晓科技,20150702,,300487
300488.SZ,恒锋工具,20150701,,300488
300489.SZ,光智科技,20150701,,300489
300490.SZ,华自科技,20151231,,300490
300491.SZ,通合科技,20151231,,300491
300492.SZ,华图山鼎,20151223,,300492
300493.SZ,润欣科技,20151210,,300493
300494.SZ,盛天网络,20151231,,300494
300495.SZ,*ST 美尚,20151222,,300495
300496.SZ,中科创达,20151210,,300496
300497.SZ,富祥药业,20151222,,300497
300498.SZ,温氏股份,20151102,,300498
300499.SZ,高澜股份,20160202,,300499
300500.SZ,启迪设计,20160204,,300500
300501.SZ,海顺新材,20160204,,300501
300502.SZ,新 易 盛,20160303,,300502
300503.SZ,昊志机电,20160309,,300503
300504.SZ,天邑股份,20180330,,300504
300505.SZ,川 金 诺,20160315,,300505
300506.SZ,名 家 汇,20160324,,300506
300507.SZ,苏奥传感,20160429,,300507
300508.SZ,维宏股份,20160419,,300508
300509.SZ,新 美 星,20160425,,300509
300510.SZ,金冠股份,20160506,,300510
300511.SZ,雪榕生物,20160504,,300511
300512.SZ,中亚股份,20160526,,300512
300513.SZ,恒实科技,20160530,,300513
300514.SZ,友 讯 达,20170426,,300514
300515.SZ,三德科技,20160608,,300515
300516.SZ,久 之 洋,20160602,,300516
300517.SZ,海波重科,20160719,,300517
300518.SZ,盛 讯 达,20160624,,300518
300519.SZ,新光药业,20160624,,300519
300520.SZ,科大国创,20160708,,300520
300521.SZ,爱 司 凯,20160705,,300521
300522.SZ,世名科技,20160705,,300522
300523.SZ,辰安科技,20160726,,300523
300525.SZ,博思软件,20160726,,300525
300526.SZ,*ST 中潜,20160802,,300526
300527.SZ,中船应急,20160805,,300527
300528.SZ,幸福蓝海,20160808,,300528
300529.SZ,健帆生物,20160802,,300529
300530.SZ,达志科技,20160809,,300530
300531.SZ,优 博 讯,20160809,,300531
300532.SZ,今天国际,20160818,,300532
300533.SZ,冰川网络,20160818,,300533
300534.SZ,陇神戎发,20160913,,300534
300535.SZ,达威股份,20160812,,300535
300536.SZ,农尚环境,20160920,,300536
300537.SZ,广信材料,20160830,,300537
300538.SZ,同益股份,20160826,,300538
300539.SZ,横河精密,20160830,,300539
300540.SZ,蜀道装备,20160823,,300540
300541.SZ,先进数通,20160913,,300541
300542.SZ,新晨科技,20160920,,300542
300543.SZ,朗科智能,20160908,,300543
300545.SZ,联得装备,20160928,,300545
300546.SZ,雄帝科技,20160928,,300546
300547.SZ,川环科技,20160930,,300547
300548.SZ,博创科技,20161012,,300548
300549.SZ,优德精密,20160930,,300549
300550.SZ,和仁科技,20161018,,300550
300551.SZ,古鳌科技,20161018,,300551
300552.SZ,万集科技,20161021,,300552
300553.SZ,集智股份,20161021,,300553
300554.SZ,三超新材,20170421,,300554
300555.SZ,路通视信,20161018,,300555
300556.SZ,丝路视觉,20161104,,300556
300557.SZ,理工光科,20161101,,300557
300558.SZ,贝达药业,20161107,,300558
300559.SZ,佳发教育,20161101,,300559
300560.SZ,中 富 通,20161101,,300560
300561.SZ,汇金科技,20161117,,300561
300562.SZ,乐心医疗,20161116,,300562
300563.SZ,神宇股份,20161114,,300563
300564.SZ,筑博设计,20191108,,300564
300565.SZ,科信技术,20161122,,300565
300566.SZ,激智科技,20161115,,300566
300567.SZ,精测电子,20161122,,300567
300568.SZ,星源材质,20161201,,300568
300569.SZ,天能重工,20161125,,300569
300570.SZ,太 辰 光,20161206,,300570
300571.SZ,平治信息,20161213,,300571
300572.SZ,安车检测,20161206,,300572
300573.SZ,兴齐眼药,20161208,,300573
300575.SZ,中旗股份,20161220,,300575
300576.SZ,容大感光,20161220,,300576
300577.SZ,开润股份,20161221,,300577
300578.SZ,会畅通讯,20170125,,300578
300579.SZ,数字认证,20161223,,300579
300580.SZ,贝 斯 特,20170111,,300580
300581.SZ,晨曦航空,20161220,,300581
300582.SZ,英 飞 特,20161228,,300582
300583.SZ,赛托生物,20170106,,300583
300584.SZ,海辰药业,20170112,,300584
300585.SZ,奥联电子,20161229,,300585
300586.SZ,美联新材,20170104,,300586
300587.SZ,天铁股份,20170105,,300587
300588.SZ,熙菱信息,20170105,,300588
300589.SZ,江龙船艇,20170113,,300589
300590.SZ,移为通信,20170111,,300590
300591.SZ,万 里 马,20170110,,300591
300592.SZ,华凯易佰,20170120,,300592
300593.SZ,新 雷 能,20170113,,300593
300594.SZ,朗进科技,20190621,,300594
300595.SZ,欧普康视,20170117,,300595
300596.SZ,利 安 隆,20170119,,300596
300597.SZ,吉大通信,20170123,,300597
300598.SZ,诚迈科技,20170120,,300598
300599.SZ,雄塑科技,20170123,,300599
300600.SZ,国瑞科技,20170125,,300600
300601.SZ,康泰生物,20170207,,300601
300602.SZ,飞 荣 达,20170126,,300602
300603.SZ,立昂技术,20170126,,300603
300604.SZ,长川科技,20170417,,300604
300605.SZ,恒锋信息,20170208,,300605
300606.SZ,金 太 阳,20170208,,300606
300607.SZ,拓 斯 达,20170209,,300607
300608.SZ,思 特 奇,20170213,,300608
300609.SZ,汇纳科技,20170215,,300609
300610.SZ,晨化股份,20170213,,300610
300611.SZ,美力科技,20170220,,300611
300612.SZ,宣亚国际,20170215,,300612
300613.SZ,富 瀚 微,20170220,,300613
300614.SZ,百川畅银,20210525,,300614
300615.SZ,欣天科技,20170215,,300615
300616.SZ,尚品宅配,20170307,,300616
300617.SZ,安靠智电,20170228,,300617
300618.SZ,寒锐钴业,20170306,,300618
300619.SZ,金 银 河,20170301,,300619
300620.SZ,光库科技,20170310,,300620
300621.SZ,维业股份,20170316,,300621
300622.SZ,博士眼镜,20170315,,300622
300623.SZ,捷捷微电,20170314,,300623
300624.SZ,万兴科技,20180118,,300624
300625.SZ,三雄极光,20170317,,300625
300626.SZ,华瑞股份,20170320,,300626
300627.SZ,华测导航,20170321,,300627
300628.SZ,亿联网络,20170317,,300628
300629.SZ,新 劲 刚,20170324,,300629
300630.SZ,普利制药,20170328,,300630
300631.SZ,久吾高科,20170323,,300631
300632.SZ,光莆股份,20170406,,300632
300633.SZ,开立医疗,20170406,,300633
300634.SZ,彩讯股份,20180323,,300634
300635.SZ,中 达 安,20170331,,300635
300636.SZ,同和药业,20170331,,300636
300637.SZ,扬帆新材,20170412,,300637
300638.SZ,广 和 通,20170413,,300638
300639.SZ,凯普生物,20170412,,300639
300640.SZ,德艺文创,20170417,,300640
300641.SZ,正丹股份,20170418,,300641
300642.SZ,透景生命,20170421,,300642
300643.SZ,万通智控,20170505,,300643
300644.SZ,南京聚隆,20180206,,300644
300645.SZ,正元智慧,20170421,,300645
300647.SZ,超 频 三,20170503,,300647
300648.SZ,星云股份,20170425,,300648
300649.SZ,杭州园林,20170505,,300649
300650.SZ,太龙股份,20170503,,300650
300651.SZ,金陵体育,20170509,,300651
300652.SZ,雷 迪 克,20170516,,300652
300653.SZ,正海生物,20170516,,300653
300654.SZ,世纪天鸿,20170926,,300654
300655.SZ,晶瑞电材,20170523,,300655
300656.SZ,民德电子,20170519,,300656
300657.SZ,弘信电子,20170523,,300657
300658.SZ,延江股份,20170602,,300658
300659.SZ,中孚信息,20170526,,300659
300660.SZ,江苏雷利,20170602,,300660
300661.SZ,圣邦股份,20170606,,300661
300662.SZ,科锐国际,20170608,,300662
300663.SZ,科蓝软件,20170608,,300663
300664.SZ,鹏鹞环保,20180105,,300664
300665.SZ,飞鹿股份,20170613,,300665
300666.SZ,江丰电子,20170615,,300666
300667.SZ,必创科技,20170619,,300667
300668.SZ,杰恩设计,20170619,,300668
300669.SZ,沪宁股份,20170629,,300669
300670.SZ,大烨智能,20170703,,300670
300671.SZ,富 满 微,20170705,,300671
300672.SZ,国 科 微,20170712,,300672
300673.SZ,佩蒂股份,20170711,,300673
300674.SZ,宇信科技,20181107,,300674
